pollster,sponsor,start.date,end.date,condition,variable,response,population,N
Emerson College,,2024-10-14,2024-10-16,gender_male,fav_harris,unfavourable,LV,259
Emerson College,,2024-10-14,2024-10-16,gender_male,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,gender_male,fav_trump,favourable,LV,260
Emerson College,,2024-10-14,2024-10-16,gender_male,fav_trump,unfavourable,LV,214
Emerson College,,2024-10-14,2024-10-16,gender_male,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,healthcare,LV,29
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,education,LV,9
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,the economy,LV,213
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,social issues,LV,49
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,immigration,LV,83
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,threats to democracy,LV,67
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,national security and foreign policy,LV,7
Emerson College,,2024-10-14,2024-10-16,gender_male,moi,other,LV,18
Emerson College,,2024-10-14,2024-10-16,gender_female,vote2024,D,LV,287
Emerson College,,2024-10-14,2024-10-16,gender_female,vote2024,R,LV,223
Emerson College,,2024-10-14,2024-10-16,gender_female,vote2024,OTHER,LV,9
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_harris,favourable,LV,305
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_harris,unfavourable,LV,214
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_trump,favourable,LV,226
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_trump,unfavourable,LV,293
Emerson College,,2024-10-14,2024-10-16,gender_female,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,healthcare,LV,38
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,education,LV,11
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,the economy,LV,221
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,social issues,LV,81
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,immigration,LV,76
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,threats to democracy,LV,58
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,national security and foreign policy,LV,7
Emerson College,,2024-10-14,2024-10-16,gender_female,moi,other,LV,26
Emerson College,,2024-10-14,2024-10-16,region_northeast,vote2024,D,LV,92
Emerson College,,2024-10-14,2024-10-16,region_northeast,vote2024,R,LV,79
Emerson College,,2024-10-14,2024-10-16,region_northeast,vote2024,OTHER,LV,3
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_harris,favourable,LV,96
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_harris,unfavourable,LV,77
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_trump,favourable,LV,77
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_trump,unfavourable,LV,96
Emerson College,,2024-10-14,2024-10-16,region_northeast,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,healthcare,LV,14
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,education,LV,4
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,the economy,LV,66
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,social issues,LV,23
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,immigration,LV,26
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,threats to democracy,LV,29
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,national security and foreign policy,LV,2
Emerson College,,2024-10-14,2024-10-16,region_northeast,moi,other,LV,8
Emerson College,,2024-10-14,2024-10-16,region_south,vote2024,D,LV,167
Emerson College,,2024-10-14,2024-10-16,region_south,vote2024,R,LV,202
Emerson College,,2024-10-14,2024-10-16,region_south,vote2024,OTHER,LV,6
Emerson College,,2024-10-14,2024-10-16,region_south,fav_harris,favourable,LV,183
Emerson College,,2024-10-14,2024-10-16,region_south,fav_harris,unfavourable,LV,192
Emerson College,,2024-10-14,2024-10-16,region_south,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_south,fav_trump,favourable,LV,196
Emerson College,,2024-10-14,2024-10-16,region_south,fav_trump,unfavourable,LV,179
Emerson College,,2024-10-14,2024-10-16,region_south,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_south,moi,healthcare,LV,22
Emerson College,,2024-10-14,2024-10-16,region_south,moi,education,LV,14
Emerson College,,2024-10-14,2024-10-16,region_south,moi,the economy,LV,167
Emerson College,,2024-10-14,2024-10-16,region_south,moi,social issues,LV,45
Emerson College,,2024-10-14,2024-10-16,region_south,moi,immigration,LV,72
Emerson College,,2024-10-14,2024-10-16,region_south,moi,threats to democracy,LV,35
Emerson College,,2024-10-14,2024-10-16,region_south,moi,national security and foreign policy,LV,6
Emerson College,,2024-10-14,2024-10-16,region_south,moi,other,LV,14
Emerson College,,2024-10-14,2024-10-16,region_midwest,vote2024,D,LV,109
Emerson College,,2024-10-14,2024-10-16,region_midwest,vote2024,R,LV,109
Emerson College,,2024-10-14,2024-10-16,region_midwest,vote2024,OTHER,LV,0
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_harris,favourable,LV,112
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_harris,unfavourable,LV,106
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_trump,favourable,LV,110
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_trump,unfavourable,LV,108
Emerson College,,2024-10-14,2024-10-16,region_midwest,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,healthcare,LV,14
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,education,LV,1
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,the economy,LV,104
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,social issues,LV,26
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,immigration,LV,33
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,threats to democracy,LV,28
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,national security and foreign policy,LV,2
Emerson College,,2024-10-14,2024-10-16,region_midwest,moi,other,LV,10
Emerson College,,2024-10-14,2024-10-16,region_west,vote2024,D,LV,127
Emerson College,,2024-10-14,2024-10-16,region_west,vote2024,R,LV,103
Emerson College,,2024-10-14,2024-10-16,region_west,vote2024,OTHER,LV,5
Emerson College,,2024-10-14,2024-10-16,region_west,fav_harris,favourable,LV,135
Emerson College,,2024-10-14,2024-10-16,region_west,fav_harris,unfavourable,LV,100
Emerson College,,2024-10-14,2024-10-16,region_west,fav_harris,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_west,fav_trump,favourable,LV,104
Emerson College,,2024-10-14,2024-10-16,region_west,fav_trump,unfavourable,LV,131
Emerson College,,2024-10-14,2024-10-16,region_west,fav_trump,no opinion,LV,0
Emerson College,,2024-10-14,2024-10-16,region_west,moi,healthcare,LV,16
Emerson College,,2024-10-14,2024-10-16,region_west,moi,education,LV,2
Emerson College,,2024-10-14,2024-10-16,region_west,moi,the economy,LV,100
Emerson College,,2024-10-14,2024-10-16,region_west,moi,social issues,LV,35
Emerson College,,2024-10-14,2024-10-16,region_west,moi,immigration,LV,30
Emerson College,,2024-10-14,2024-10-16,region_west,moi,threats to democracy,LV,36
Emerson College,,2024-10-14,2024-10-16,region_west,moi,national security and foreign policy,LV,4
Emerson College,,2024-10-14,2024-10-16,region_west,moi,other,LV,13
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_midwest,vote2024,R,RV,195
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_midwest,vote2024,D,RV,204
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_midwest,vote2024,W,RV,7
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_midwest,vote2024,G,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_midwest,vote2024,L,RV,7
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_south,vote2024,R,RV,373
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_south,vote2024,D,RV,329
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_south,vote2024,W,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_south,vote2024,G,RV,9
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_south,vote2024,L,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_west,vote2024,R,RV,186
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_west,vote2024,D,RV,197
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_west,vote2024,W,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_west,vote2024,G,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,region_west,vote2024,L,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_R,vote2024,R,RV,760
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_R,vote2024,D,RV,31
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_R,vote2024,W,RV,8
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_R,vote2024,G,RV,4
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_R,vote2024,L,RV,4
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_D,vote2024,R,RV,48
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_D,vote2024,D,RV,787
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_D,vote2024,W,RV,7
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_D,vote2024,G,RV,10
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,vote2020_D,vote2024,L,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_rep,vote2024,R,RV,637
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_rep,vote2024,D,RV,50
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_rep,vote2024,W,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_rep,vote2024,G,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_rep,vote2024,L,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_dem,vote2024,R,RV,54
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_dem,vote2024,D,RV,644
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_dem,vote2024,W,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_dem,vote2024,G,RV,6
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_dem,vote2024,L,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_ind,vote2024,R,RV,191
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_ind,vote2024,D,RV,214
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_ind,vote2024,W,RV,17
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_ind,vote2024,G,RV,10
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,party.id_ind,vote2024,L,RV,14
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_liberal,vote2024,R,RV,42
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_liberal,vote2024,D,RV,451
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_liberal,vote2024,W,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_liberal,vote2024,G,RV,9
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_liberal,vote2024,L,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_moderate,vote2024,R,RV,241
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_moderate,vote2024,D,RV,371
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_moderate,vote2024,W,RV,13
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_moderate,vote2024,G,RV,7
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_moderate,vote2024,L,RV,10
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_conservative,vote2024,R,RV,600
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_conservative,vote2024,D,RV,87
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_conservative,vote2024,W,RV,6
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_conservative,vote2024,G,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,ideology_conservative,vote2024,L,RV,6
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_no.college,vote2024,R,RV,646
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_no.college,vote2024,D,RV,535
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_no.college,vote2024,W,RV,17
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_no.college,vote2024,G,RV,11
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_no.college,vote2024,L,RV,12
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_college,vote2024,R,RV,235
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_college,vote2024,D,RV,373
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_college,vote2024,W,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_college,vote2024,G,RV,8
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,education_college,vote2024,L,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_white,vote2024,R,RV,698
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_white,vote2024,D,RV,528
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_white,vote2024,W,RV,14
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_white,vote2024,G,RV,10
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_white,vote2024,L,RV,14
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_hispanic,vote2024,R,RV,97
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_hispanic,vote2024,D,RV,132
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_hispanic,vote2024,W,RV,0
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_hispanic,vote2024,G,RV,5
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_hispanic,vote2024,L,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_black,vote2024,R,RV,42
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_black,vote2024,D,RV,187
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_black,vote2024,W,RV,7
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_black,vote2024,G,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_black,vote2024,L,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_asian,vote2024,R,RV,25
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_asian,vote2024,D,RV,48
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_asian,vote2024,W,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_asian,vote2024,G,RV,0
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,race_asian,vote2024,L,RV,0
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_18.24,vote2024,R,RV,54
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_18.24,vote2024,D,RV,79
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_18.24,vote2024,W,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_18.24,vote2024,G,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_18.24,vote2024,L,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_35.44,vote2024,R,RV,149
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_35.44,vote2024,D,RV,137
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_35.44,vote2024,W,RV,6
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_35.44,vote2024,G,RV,3
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_35.44,vote2024,L,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_45.54,vote2024,R,RV,169
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_45.54,vote2024,D,RV,144
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_45.54,vote2024,W,RV,4
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_45.54,vote2024,G,RV,2
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_45.54,vote2024,L,RV,4
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_55.64,vote2024,R,RV,181
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_55.64,vote2024,D,RV,159
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_55.64,vote2024,W,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_55.64,vote2024,G,RV,1
McLaughlin & Associates,America's New Majority Project,2024-08-29,2024-09-01,age_55.64,vote2024,L,RV,1
